"url","id","title","price","currency","description","images","bedrooms","bathrooms","property_type","building_size","land_size","rooms","address","country_code","state","city","realtor_details","price_history","listing_status"
"https://www.realtor.com/realestateandhomes-detail/1718-Pinfish-Ln_Carolina-Beach_NC_28428_M95545-08749?lang=en","9554508749","1718 Pinfish Ln, Carolina Beach, NC 28428",,"USD",,,3,2,"single_family","1598 sqft","5227 sqft","[""Total full bath(s): 2"",""Total bedroom(s): 3""]","1718 Pinfish Ln, Carolina Beach, NC 28428","USA","North Carolina","Carolina Beach","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/9470251543?lang=en","9470251543","303 HI Ridge Rd Lot 9, Killeen, TX 76542",203000,"USD","Build your dream home and escape the hustle and embrace tranquility on this beautiful 9-acre lot nestled within the exclusive, gated community of River Ridge Ranch. Located just off TX-195 and minutes from Killeen yet outside city limits; this untouched property offers the perfect blend of privacy, space, and convenience. Surrounded by mature trees and natural beauty, the land invites you to create your ideal home in a serene setting. Enjoy access to three scenic parks along the Lampasas River, expansive home sites, and breathtaking sunsets that make every evening feel like a retreat. With a secure gated entrance and peaceful surroundings, this is a rare opportunity to own a prime piece of Texas land in a sought after neighborhood. Come walk the property and imagine the possibilities; you won't be disappointed!","[""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m2848936189s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m3858992840s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m491730296s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m4286383162s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m3800887539s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m2322729901s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m975150750s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m504593085s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m1941815895s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m2359478651s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m2081539052s-w960_h720.jpg"",""https://ap.rdcpix.com/9ca61d7864815f8c7361ff6e14b1bc7el-m3081301020s-w960_h720.jpg""]",,,"land",,"392476 sqft",[],"303 HI Ridge Rd Lot 9, Killeen, TX 76542","USA","Texas","Killeen","{""agency"":""CTX***emi***Rea******"",""agency_url"":""htt***//c***rem*********.co***"",""name"":""Renee C*****o"",""phone_number"":""254***314***""}",,"Land for sale"
"https://www.realtor.com/realestateandhomes-detail/1721-Filbert-St_San-Francisco_CA_94123_M96316-94161","9631694161","1721 Filbert St, San Francisco, CA 94123",,"USD",,,,2,"multi_family","2630 sqft",,"[""Total full bath(s): 2"",""Total rooms: 10""]","1721 Filbert St, San Francisco, CA 94123","USA","California","San Francisco","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/3535-Proud-Eagle-Dr_El-Paso_TX_79936_M73638-96554?lang=en","7363896554","3535 Proud Eagle Dr, El Paso, TX 79936",145750,"USD","Beautifully updated with newly installed tile, carpet, light fixtures and just painted interior and exterior. Mater bedroom large enough to play football in! Huge walk in closet in master. Great floor plan with formal living room & dining room. Utility room and nice sized bedrooms. Low maintenance front yard. Concrete slab in the back ready for a hot tub! Storage shed conveys.",,3,2,"single_family","1853 sqft",,"[""Bedrooms: 3"",""Total Bathrooms: 2"",""Full Bathrooms: 2""]","3535 Proud Eagle Dr, El Paso, TX 79936","USA","Texas","El Paso","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/6327-W-Longbranch-Ln_Boise_ID_83714_M29374-89648?lang=en","2937489648","6327 W Longbranch Ln, Boise, ID 83714",,"USD",,"[""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m3644644780s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m3878160342s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1469018356s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1593149065s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1340669188s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m2813038716s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m572889454s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m945938399s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1500311795s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1691056595s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1164542219s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m3469369089s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m104289511s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m3894881411s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m3151387790s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m952503433s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m802244890s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m877774033s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1360684429s-w960_h720.jpg"",""https://ap.rdcpix.com/636aa5e1c3bbcf607667a103b6edafdcl-m1909317440s-w960_h720.jpg""]",,,"single_family",,"478724 sqft",[],"6327 W Longbranch Ln, Boise, ID 83714","USA","Idaho","Boise","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Sold"
"https://www.realtor.com/realestateandhomes-detail/2815-S-Clark-Dr_Atlanta_GA_30344_M56812-15106","5681215106","2815 S Clark Dr, Atlanta, GA 30344",,"USD",,,2,2,"single_family","1344 sqft","12530 sqft","[""Total bath(s): 2"",""Total full bath(s): 2"",""Total bedroom(s): 2"",""Total rooms: 5""]","2815 S Clark Dr, Atlanta, GA 30344","USA","Georgia","Atlanta","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/M2581794573","2581794573","8429 W Utopia Rd, Peoria, AZ 85382",489000,"USD","LOCATION, LOCATION, this totally updated 2 bedroom casita has resort living all over it..Walk through the front door and see a breathtaking view of the 15th hole on the golf course. sip your favorite beverage while grilling on the wonderful Turbo Natural Gas BBQ grill. Decorated in cool grey and blue colors, it makes a relaxing atmosphere for the occupants. this casita is attached on one side only. A wall gives you privacy while relaxing and enjoying the view A must see and move in ready furnishings are available for purchase","[""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m3338723625s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m4034664672s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m3776584163s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m3287345946s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m3686851789s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m590966487s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m724162813s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m481418566s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m2727143593s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m2286864189s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m3348971278s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m2217725558s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m1517158774s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m4261020513s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m1581495983s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m2727143593s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m1989938272s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m2529855685s-w960_h720.jpg"",""https://ap.rdcpix.com/46a4563c1e7ff640c03f1a173df7a2bdl-m1605489465s-w960_h720.jpg""]",2,2,"townhomes","1464 sqft","4300 sqft","[""Bedrooms: 2"",""Bedrooms Possible: 2"",""Total Bathrooms: 2"",""Full Bathrooms: 2""]","8429 W Utopia Rd, Peoria, AZ 85382","USA","Arizona","Peoria","{""agency"":""Bri***Ama***Rea******"",""agency_url"":""htt***//h***//w*********eal*********************pp/******************************************************"",""name"":""Brian A***a"",""phone_number"":""602***993***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/5210-Alteza-Dr_Colorado-Springs_CO_80917_M17876-98181","1787698181","5210 Alteza Dr, Colorado Springs, CO 80917",525000,"USD","Beautifully Redone Multi-Level Home in Villa Loma D11 Schools! Welcome to your dream home on a spacious corner lot in the desirable Villa Loma neighborhood (District 11)! This beautifully updated multi-level home is full of character, comfort, and flexibility for todays lifestyle. ? Highlights Include: Gleaming natural hardwood floors & cabinets Sleek stainless steel appliances: microwave, stove, & dishwasher Spacious family room + a huge rec room perfect for entertaining Walk-out dining area to your private deck and new fenced yard Mature trees offering shade and serenity ?? BONUS: Additional Dwelling Unit (ADU) Complete with its own kitchen & bathroom ideal for guests, multigenerational living, or rental income Located in a quiet, established neighborhood with top-rated schools, nearby parks, and easy access to everything Colorado Springs has to offer. ?? Come relax. Come feel at home. Schedule your showing today this one wont last!","[""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2652799779s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3405292638s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1571830802s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m436741755s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m699604184s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2673549737s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3456858235s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m673496983s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1533460230s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2874776162s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1167631136s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1273706663s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m45295580s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1503668270s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3335477287s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1364060338s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3654764468s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3774090884s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2422895242s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1582208636s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3852272237s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2235247976s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2330037195s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2066643900s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1449775248s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2651033941s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2919676552s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3311574466s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m26890352s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m190360696s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m4006399550s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3113936101s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2386773118s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m272148954s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1952587103s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2825083703s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3981239200s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m253228271s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m442390047s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1829002398s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2957578346s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3384777570s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m4203098985s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m1584717390s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m5566451s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m2683582441s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m4271884544s-w960_h720.jpg"",""https://ap.rdcpix.com/9dd97651492ac0755cab8d803e163a5al-m3811195771s-w960_h720.jpg""]",5,3,"single_family","2608 sqft","8925 sqft","[""Bedrooms: 5"",""Primary Bedroom Dimensions: 12 x 11"",""Bedroom 1 Dimensions: 9 x 10"",""Bedroom 2 Dimensions: 9 x 9"",""Bedroom 3 Dimensions: 11 x 16"",""Bedroom 4 Dimensions: 11 x 9"",""Primary Bedroom Level: Upper"",""Bedroom 1 Level: Lower"",""Bedroom 2 Level: Upper"",""Bedroom 3 Level: Lower"",""Bedroom 4 Level: Upper"",""Total Bathrooms: 3"",""Full Bathrooms: 3"",""Bathroom 1 Level: Lower"",""Bathroom 2 Level: Lower"",""Bathroom 3 Level: Upper"",""Family Room Dimensions: 12 x 19"",""Living Room Dimensions: 19 x 13"",""Family Room Level: Lower"",""Living Room Level: Main""]","5210 Alteza Dr, Colorado Springs, CO 80917","USA","Colorado","Colorado Springs","{""agency"":""Fir***Rea*** Ho*********SA ******"",""agency_url"":""htt***//h***//w*********ryh***************"",""name"":""Jeffrey S*****n"",""phone_number"":""719***076***""}",,"House for sale"
"https://www.realtor.com/realestateandhomes-detail/1980-El-Dorado-Ave_Berkeley_CA_94707_M11933-86219?lang=en","1193386219","1980 El Dorado Ave, Berkeley, CA 94707",,"USD",,,5,1.5,"single_family","2469 sqft","3650 sqft","[""Total bath(s): 2"",""Total full bath(s): 1"",""Total half bath(s): 1"",""Total bedroom(s): 5"",""Total rooms: 10""]","1980 El Dorado Ave, Berkeley, CA 94707","USA","California","Berkeley","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/24805-Marine-Ave_Eastpointe_MI_48021_M45611-54499","4561154499","24805 Marine Ave, Eastpointe, MI 48021",,"USD",,,3,1.5,"single_family","991 sqft","7841 sqft","[""Total bath(s): 1"",""Total full bath(s): 1"",""Total half bath(s): 1"",""Total bedroom(s): 3""]","24805 Marine Ave, Eastpointe, MI 48021","USA","Michigan","Eastpointe","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/30760-Pine-Ct_Daphne_AL_36527_M73527-79289?lang=en","7352779289","30760 Pine Ct, Daphne, AL 36527",,"USD",,"[""https://ap.rdcpix.com/1137022929/ac815bafa709499dd3b635bd2dd5a92dl-m0s-w960_h720.jpg"",""https://ap.rdcpix.com/1455152453/ac815bafa709499dd3b635bd2dd5a92dl-m1s-w960_h720.jpg"",""https://ap.rdcpix.com/408188508/ac815bafa709499dd3b635bd2dd5a92dl-m2s-w960_h720.jpg"",""https://ap.rdcpix.com/1632707677/ac815bafa709499dd3b635bd2dd5a92dl-m3s-w960_h720.jpg"",""https://ap.rdcpix.com/2108672185/ac815bafa709499dd3b635bd2dd5a92dl-m4s-w960_h720.jpg"",""https://ap.rdcpix.com/650948456/ac815bafa709499dd3b635bd2dd5a92dl-m5s-w960_h720.jpg"",""https://ap.rdcpix.com/1316018236/ac815bafa709499dd3b635bd2dd5a92dl-m6s-w960_h720.jpg"",""https://ap.rdcpix.com/301714325/ac815bafa709499dd3b635bd2dd5a92dl-m7s-w960_h720.jpg"",""https://ap.rdcpix.com/584873622/ac815bafa709499dd3b635bd2dd5a92dl-m8s-w960_h720.jpg"",""https://ap.rdcpix.com/1719326179/ac815bafa709499dd3b635bd2dd5a92dl-m9s-w960_h720.jpg"",""https://ap.rdcpix.com/1438728110/ac815bafa709499dd3b635bd2dd5a92dl-m10s-w960_h720.jpg"",""https://ap.rdcpix.com/1145581185/ac815bafa709499dd3b635bd2dd5a92dl-m11s-w960_h720.jpg"",""https://ap.rdcpix.com/1090103988/ac815bafa709499dd3b635bd2dd5a92dl-m12s-w960_h720.jpg"",""https://ap.rdcpix.com/1328941182/ac815bafa709499dd3b635bd2dd5a92dl-m13s-w960_h720.jpg"",""https://ap.rdcpix.com/674137329/ac815bafa709499dd3b635bd2dd5a92dl-m14s-w960_h720.jpg"",""https://ap.rdcpix.com/334602025/ac815bafa709499dd3b635bd2dd5a92dl-m15s-w960_h720.jpg"",""https://ap.rdcpix.com/522148298/ac815bafa709499dd3b635bd2dd5a92dl-m16s-w960_h720.jpg"",""https://ap.rdcpix.com/1383188687/ac815bafa709499dd3b635bd2dd5a92dl-m17s-w960_h720.jpg"",""https://ap.rdcpix.com/920399658/ac815bafa709499dd3b635bd2dd5a92dl-m18s-w960_h720.jpg"",""https://ap.rdcpix.com/1021883666/ac815bafa709499dd3b635bd2dd5a92dl-m19s-w960_h720.jpg"",""https://ap.rdcpix.com/414022979/ac815bafa709499dd3b635bd2dd5a92dl-m20s-w960_h720.jpg"",""https://ap.rdcpix.com/830514440/ac815bafa709499dd3b635bd2dd5a92dl-m21s-w960_h720.jpg"",""https://ap.rdcpix.com/17112595/ac815bafa709499dd3b635bd2dd5a92dl-m22s-w960_h720.jpg""]",4,3,"single_family","2624 sqft","9652 sqft","[""Total bath(s): 3"",""Total full bath(s): 3"",""Total bedroom(s): 4""]","30760 Pine Ct, Daphne, AL 36527","USA","Alabama","Daphne","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/18400-Sheffield-Ln_Porter-Ranch_CA_91326_M12911-47565?lang=en","1291147565","18400 Sheffield Ln, Porter Ranch, CA 91326",975000,"USD","Gorgeous turnkey 4 bedroom, 3 bath, pool VIEW home with 3 car garage is located on a cul-de-sac in Porter Ranch's most desirable neighborhood - Northridge View Estates. This stunning 3,273 sq.ft. remodeled home has no expenses spared! Freshly painted, double paned windows, recessed lighting, newer roof, newer dual air conditioning, & copper plumbing. Double door grand entrance opens to a spiral staircase looking into a formal living room planked with hardwood floors, fireplace, and drenched in light from 2-story high south facing windows. Large formal dining room with custom chandelier. Remodeled spacious gourmet eat-in kitchen with center island, maple cabinets, farmhouse sink, granite counters, stainless steel appliances, (inc. refrigerator), crown molding, and full back splash. Huge family room (poss. 5th bedroom) w/ fireplace, plantation shutters, and wet bar. Enormous master bedroom suite is enhanced with balcony, valley views, fireplace, sitting area, 2 walk-in closets and a spa-like bathroom with porcelain floors, double sink, huge shower, and Jacuzzi tub. 2 additional generously sized upstairs bedrooms - valley views and mountain views, Full bath with separate shower tub and double sinks! Downstairs bedroom (office) with attached remodeled","[""https://ap.rdcpix.com/217105123/bd20521e59ce2863b83d6e7159df2213l-m0s-w960_h720.jpg"",""https://ap.rdcpix.com/107830140/bd20521e59ce2863b83d6e7159df2213l-m1s-w960_h720.jpg"",""https://ap.rdcpix.com/343650852/bd20521e59ce2863b83d6e7159df2213l-m2s-w960_h720.jpg"",""https://ap.rdcpix.com/1626451574/bd20521e59ce2863b83d6e7159df2213l-m3s-w960_h720.jpg"",""https://ap.rdcpix.com/1546535683/bd20521e59ce2863b83d6e7159df2213l-m4s-w960_h720.jpg"",""https://ap.rdcpix.com/872072177/bd20521e59ce2863b83d6e7159df2213l-m5s-w960_h720.jpg"",""https://ap.rdcpix.com/1955499602/bd20521e59ce2863b83d6e7159df2213l-m6s-w960_h720.jpg"",""https://ap.rdcpix.com/1387791192/bd20521e59ce2863b83d6e7159df2213l-m7s-w960_h720.jpg"",""https://ap.rdcpix.com/1228729478/bd20521e59ce2863b83d6e7159df2213l-m8s-w960_h720.jpg"",""https://ap.rdcpix.com/1610455683/bd20521e59ce2863b83d6e7159df2213l-m9s-w960_h720.jpg"",""https://ap.rdcpix.com/412401450/bd20521e59ce2863b83d6e7159df2213l-m10s-w960_h720.jpg"",""https://ap.rdcpix.com/1043893104/bd20521e59ce2863b83d6e7159df2213l-m11s-w960_h720.jpg"",""https://ap.rdcpix.com/1941761255/bd20521e59ce2863b83d6e7159df2213l-m12s-w960_h720.jpg"",""https://ap.rdcpix.com/167723187/bd20521e59ce2863b83d6e7159df2213l-m13s-w960_h720.jpg"",""https://ap.rdcpix.com/2018100668/bd20521e59ce2863b83d6e7159df2213l-m14s-w960_h720.jpg"",""https://ap.rdcpix.com/1843818514/bd20521e59ce2863b83d6e7159df2213l-m15s-w960_h720.jpg"",""https://ap.rdcpix.com/597261805/bd20521e59ce2863b83d6e7159df2213l-m16s-w960_h720.jpg"",""https://ap.rdcpix.com/335611939/bd20521e59ce2863b83d6e7159df2213l-m17s-w960_h720.jpg"",""https://ap.rdcpix.com/1878565382/bd20521e59ce2863b83d6e7159df2213l-m18s-w960_h720.jpg"",""https://ap.rdcpix.com/1401152355/bd20521e59ce2863b83d6e7159df2213l-m19s-w960_h720.jpg"",""https://ap.rdcpix.com/591422846/bd20521e59ce2863b83d6e7159df2213l-m20s-w960_h720.jpg"",""https://ap.rdcpix.com/282944337/bd20521e59ce2863b83d6e7159df2213l-m21s-w960_h720.jpg"",""https://ap.rdcpix.com/1936278469/bd20521e59ce2863b83d6e7159df2213l-m22s-w960_h720.jpg"",""https://ap.rdcpix.com/1110197666/bd20521e59ce2863b83d6e7159df2213l-m23s-w960_h720.jpg"",""https://ap.rdcpix.com/1288051176/bd20521e59ce2863b83d6e7159df2213l-m24s-w960_h720.jpg"",""https://ap.rdcpix.com/812170168/bd20521e59ce2863b83d6e7159df2213l-m25s-w960_h720.jpg"",""https://ap.rdcpix.com/789304274/bd20521e59ce2863b83d6e7159df2213l-m26s-w960_h720.jpg"",""https://ap.rdcpix.com/825497434/bd20521e59ce2863b83d6e7159df2213l-m27s-w960_h720.jpg"",""https://ap.rdcpix.com/1813461447/bd20521e59ce2863b83d6e7159df2213l-m28s-w960_h720.jpg"",""https://ap.rdcpix.com/1640514582/bd20521e59ce2863b83d6e7159df2213l-m29s-w960_h720.jpg"",""https://ap.rdcpix.com/55627855/bd20521e59ce2863b83d6e7159df2213l-m30s-w960_h720.jpg"",""https://ap.rdcpix.com/202424402/bd20521e59ce2863b83d6e7159df2213l-m31s-w960_h720.jpg"",""https://ap.rdcpix.com/152076472/bd20521e59ce2863b83d6e7159df2213l-m32s-w960_h720.jpg"",""https://ap.rdcpix.com/1092358475/bd20521e59ce2863b83d6e7159df2213l-m33s-w960_h720.jpg"",""https://ap.rdcpix.com/1185265962/bd20521e59ce2863b83d6e7159df2213l-m34s-w960_h720.jpg"",""https://ap.rdcpix.com/1270194145/bd20521e59ce2863b83d6e7159df2213l-m35s-w960_h720.jpg"",""https://ap.rdcpix.com/1597701693/bd20521e59ce2863b83d6e7159df2213l-m36s-w960_h720.jpg"",""https://ap.rdcpix.com/1137524804/bd20521e59ce2863b83d6e7159df2213l-m37s-w960_h720.jpg"",""https://ap.rdcpix.com/68302008/bd20521e59ce2863b83d6e7159df2213l-m38s-w960_h720.jpg""]",4,3,"single_family","3273 sqft","8975 sqft","[""Bedrooms: 4"",""Bedroom Features: Main Floor Bedroom, Master Suite"",""Full Bathrooms: 3"",""Fireplace Rooms: Family Room, Living Room, Master Bedroom"",""Rooms: FamilyRoom, Formal Entry, LivingRoom""]","18400 Sheffield Ln, Porter Ranch, CA 91326","USA","California","Porter Ranch","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
